ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
10000612.SH,SSE,华夏上证50ETF期权1605认沽2.00,10000.0,OP510050.SH,ETF期权,P,欧式,2.0,201605,20160525,0.055,20160329,20160525,20160525,20160526,人民币元,0.0001
10000552.SH,SSE,华夏上证50ETF期权1606认购1.90,10000.0,OP510050.SH,ETF期权,C,欧式,1.9,201606,20160622,0.1524,20160127,20160622,20160622,20160623,人民币元,0.0001
10000549.SH,SSE,华夏上证50ETF期权1602认沽1.85,10000.0,OP510050.SH,ETF期权,P,欧式,1.85,201602,20160224,0.0438,20160127,20160224,20160224,20160225,人民币元,0.0001
10000550.SH,SSE,华夏上证50ETF期权1602认沽1.90,10000.0,OP510050.SH,ETF期权,P,欧式,1.9,201602,20160224,0.0623,20160127,20160224,20160224,20160225,人民币元,0.0001
10000546.SH,SSE,华夏上证50ETF期权1601认沽1.90,10000.0,OP510050.SH,ETF期权,P,欧式,1.9,201601,20160127,0.0009,20160127,20160127,20160127,20160128,人民币元,0.0001
10000548.SH,SSE,华夏上证50ETF期权1602认购1.90,10000.0,OP510050.SH,ETF期权,C,欧式,1.9,201602,20160224,0.0977,20160127,20160224,20160224,20160225,人民币元,0.0001
10000544.SH,SSE,华夏上证50ETF期权1601认购1.90,10000.0,OP510050.SH,ETF期权,C,欧式,1.9,201601,20160127,0.0591,20160127,20160127,20160127,20160128,人民币元,0.0001
10000554.SH,SSE,华夏上证50ETF期权1606认沽1.90,10000.0,OP510050.SH,ETF期权,P,欧式,1.9,201606,20160622,0.2035,20160127,20160622,20160622,20160623,人民币元,0.0001
10000547.SH,SSE,华夏上证50ETF期权1602认购1.85,10000.0,OP510050.SH,ETF期权,C,欧式,1.85,201602,20160224,0.1327,20160127,20160224,20160224,20160225,人民币元,0.0001
10000543.SH,SSE,华夏上证50ETF期权1601认购1.85,10000.0,OP510050.SH,ETF期权,C,欧式,1.85,201601,20160127,0.1082,20160127,20160127,20160127,20160128,人民币元,0.0001
10000551.SH,SSE,华夏上证50ETF期权1606认购1.85,10000.0,OP510050.SH,ETF期权,C,欧式,1.85,201606,20160622,0.1834,20160127,20160622,20160622,20160623,人民币元,0.0001
10000553.SH,SSE,华夏上证50ETF期权1606认沽1.85,10000.0,OP510050.SH,ETF期权,P,欧式,1.85,201606,20160622,0.1791,20160127,20160622,20160622,20160623,人民币元,0.0001
10000545.SH,SSE,华夏上证50ETF期权1601认沽1.85,10000.0,OP510050.SH,ETF期权,P,欧式,1.85,201601,20160127,0.0001,20160127,20160127,20160127,20160128,人民币元,0.0001
10000573.SH,SSE,华夏上证50ETF期权1609认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,201609,20160928,0.1,20160223,20160928,20160928,20160929,人民币元,0.0001
10000574.SH,SSE,华夏上证50ETF期权1609认沽2.15,10000.0,OP510050.SH,ETF期权,P,欧式,2.15,201609,20160928,0.2957,20160223,20160928,20160928,20160929,人民币元,0.0001
10000563.SH,SSE,华夏上证50ETF期权1609认沽2.00,10000.0,OP510050.SH,ETF期权,P,欧式,2.0,201609,20160928,0.3291,20160128,20160928,20160928,20160929,人民币元,0.0001
10000556.SH,SSE,华夏上证50ETF期权1609认购1.90,10000.0,OP510050.SH,ETF期权,C,欧式,1.9,201609,20160928,0.1801,20160128,20160928,20160928,20160929,人民币元,0.0001
10000561.SH,SSE,华夏上证50ETF期权1609认沽1.90,10000.0,OP510050.SH,ETF期权,P,欧式,1.9,201609,20160928,0.2603,20160128,20160928,20160928,20160929,人民币元,0.0001
10000555.SH,SSE,华夏上证50ETF期权1609认购1.85,10000.0,OP510050.SH,ETF期权,C,欧式,1.85,201609,20160928,0.1988,20160128,20160928,20160928,20160929,人民币元,0.0001
10000558.SH,SSE,华夏上证50ETF期权1609认购2.00,10000.0,OP510050.SH,ETF期权,C,欧式,2.0,201609,20160928,0.1524,20160128,20160928,20160928,20160929,人民币元,0.0001
10000562.SH,SSE,华夏上证50ETF期权1609认沽1.95,10000.0,OP510050.SH,ETF期权,P,欧式,1.95,201609,20160928,0.2935,20160128,20160928,20160928,20160929,人民币元,0.0001
10000557.SH,SSE,华夏上证50ETF期权1609认购1.95,10000.0,OP510050.SH,ETF期权,C,欧式,1.95,201609,20160928,0.1657,20160128,20160928,20160928,20160929,人民币元,0.0001
10000559.SH,SSE,华夏上证50ETF期权1609认购2.05,10000.0,OP510050.SH,ETF期权,C,欧式,2.05,201609,20160928,0.1387,20160128,20160928,20160928,20160929,人民币元,0.0001
10000564.SH,SSE,华夏上证50ETF期权1609认沽2.05,10000.0,OP510050.SH,ETF期权,P,欧式,2.05,201609,20160928,0.3668,20160128,20160928,20160928,20160929,人民币元,0.0001
10000560.SH,SSE,华夏上证50ETF期权1609认沽1.85,10000.0,OP510050.SH,ETF期权,P,欧式,1.85,201609,20160928,0.2254,20160128,20160928,20160928,20160929,人民币元,0.0001
10000568.SH,SSE,华夏上证50ETF期权1606认沽1.80,10000.0,OP510050.SH,ETF期权,P,欧式,1.8,201606,20160622,0.1581,20160129,20160622,20160622,20160623,人民币元,0.0001
10000567.SH,SSE,华夏上证50ETF期权1606认购1.80,10000.0,OP510050.SH,ETF期权,C,欧式,1.8,201606,20160622,0.1887,20160129,20160622,20160622,20160623,人民币元,0.0001
10000569.SH,SSE,华夏上证50ETF期权1609认购1.80,10000.0,OP510050.SH,ETF期权,C,欧式,1.8,201609,20160928,0.22,20160129,20160928,20160928,20160929,人民币元,0.0001
10000565.SH,SSE,华夏上证50ETF期权1602认购1.80,10000.0,OP510050.SH,ETF期权,C,欧式,1.8,201602,20160224,0.1431,20160129,20160224,20160224,20160225,人民币元,0.0001
10000570.SH,SSE,华夏上证50ETF期权1609认沽1.80,10000.0,OP510050.SH,ETF期权,P,欧式,1.8,201609,20160928,0.2179,20160129,20160928,20160928,20160929,人民币元,0.0001
10000566.SH,SSE,华夏上证50ETF期权1602认沽1.80,10000.0,OP510050.SH,ETF期权,P,欧式,1.8,201602,20160224,0.0363,20160129,20160224,20160224,20160225,人民币元,0.0001
10000594.SH,SSE,华夏上证50ETF期权1604认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201604,20160427,0.1991,20160317,20160427,20160427,20160428,人民币元,0.0001
10000596.SH,SSE,华夏上证50ETF期权1609认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201609,20160928,0.335,20160317,20160928,20160928,20160929,人民币元,0.0001
10000593.SH,SSE,华夏上证50ETF期权1604认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201604,20160427,0.0063,20160317,20160427,20160427,20160428,人民币元,0.0001
10000595.SH,SSE,华夏上证50ETF期权1609认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201609,20160928,0.0828,20160317,20160928,20160928,20160929,人民币元,0.0001
10000571.SH,SSE,华夏上证50ETF期权1609认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201609,20160928,0.1307,20160201,20160928,20160928,20160929,人民币元,0.0001
10000572.SH,SSE,华夏上证50ETF期权1609认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201609,20160928,0.3743,20160201,20160928,20160928,20160929,人民币元,0.0001
10000587.SH,SSE,华夏上证50ETF期权1604认沽1.85,10000.0,OP510050.SH,ETF期权,P,欧式,1.85,201604,20160427,0.0791,20160226,20160427,20160427,20160428,人民币元,0.0001
10000585.SH,SSE,华夏上证50ETF期权1604认购1.85,10000.0,OP510050.SH,ETF期权,C,欧式,1.85,201604,20160427,0.1283,20160226,20160427,20160427,20160428,人民币元,0.0001
10000588.SH,SSE,华夏上证50ETF期权1604认沽1.90,10000.0,OP510050.SH,ETF期权,P,欧式,1.9,201604,20160427,0.101,20160226,20160427,20160427,20160428,人民币元,0.0001
10000586.SH,SSE,华夏上证50ETF期权1604认购1.90,10000.0,OP510050.SH,ETF期权,C,欧式,1.9,201604,20160427,0.0966,20160226,20160427,20160427,20160428,人民币元,0.0001
10000626.SH,SSE,华夏上证50ETF期权1612认沽1.957,10000.0,OP510050.SH,ETF期权,P,欧式,1.957,201612,20161228,0.0818,20160509,20161228,20161228,20161229,人民币元,0.0001
10000625.SH,SSE,华夏上证50ETF期权1612认购1.957,10000.0,OP510050.SH,ETF期权,C,欧式,1.957,201612,20161228,0.1679,20160509,20161228,20161228,20161229,人民币元,0.0001
10000591.SH,SSE,华夏上证50ETF期权1609认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201609,20160928,0.0801,20160307,20160928,20160928,20160929,人民币元,0.0001
10000589.SH,SSE,华夏上证50ETF期权1604认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201604,20160427,0.0201,20160307,20160427,20160427,20160428,人民币元,0.0001
10000590.SH,SSE,华夏上证50ETF期权1604认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201604,20160427,0.1729,20160307,20160427,20160427,20160428,人民币元,0.0001
10000592.SH,SSE,华夏上证50ETF期权1609认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201609,20160928,0.3037,20160307,20160928,20160928,20160929,人民币元,0.0001
10000627.SH,SSE,华夏上证50ETF期权1605认购1.95,10000.0,OP510050.SH,ETF期权,C,欧式,1.95,201605,20160525,0.1256,20160510,20160525,20160525,20160526,人民币元,0.0001
10000630.SH,SSE,华夏上证50ETF期权1612认沽1.908,10000.0,OP510050.SH,ETF期权,P,欧式,1.908,201612,20161228,0.0809,20160510,20161228,20161228,20161229,人民币元,0.0001
10000628.SH,SSE,华夏上证50ETF期权1605认沽1.95,10000.0,OP510050.SH,ETF期权,P,欧式,1.95,201605,20160525,0.0055,20160510,20160525,20160525,20160526,人民币元,0.0001
10000629.SH,SSE,华夏上证50ETF期权1612认购1.908,10000.0,OP510050.SH,ETF期权,C,欧式,1.908,201612,20161228,0.1789,20160510,20161228,20161228,20161229,人民币元,0.0001
10000643.SH,SSE,华夏上证50ETF期权1607认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201607,20160727,0.0185,20160601,20160727,20160727,20160728,人民币元,0.0001
10000644.SH,SSE,华夏上证50ETF期权1607认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201607,20160727,0.1228,20160601,20160727,20160727,20160728,人民币元,0.0001
10000479.SH,SSE,华夏上证50ETF期权1601认购2.35,10000.0,OP510050.SH,ETF期权,C,欧式,2.35,201601,20160127,0.1483,20151126,20160127,20160127,20160128,人民币元,0.0001
10000475.SH,SSE,华夏上证50ETF期权1511认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,201511,20151125,0.042,20151110,20151125,20151125,20151126,人民币元,0.0001
10000478.SH,SSE,华夏上证50ETF期权1606认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201606,20160622,0.2985,20151110,20160622,20160622,20160623,人民币元,0.0001
10000476.SH,SSE,华夏上证50ETF期权1511认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201511,20151125,0.1602,20151110,20151125,20151125,20151126,人民币元,0.0001
10000477.SH,SSE,华夏上证50ETF期权1606认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,201606,20160622,0.1819,20151110,20160622,20160622,20160623,人民币元,0.0001
10000509.SH,SSE,华夏上证50ETF期权1602认沽2.30,10000.0,OP510050.SH,ETF期权,P,欧式,2.3,201602,20160224,0.0626,20151229,20160224,20160224,20160225,人民币元,0.0001
10000510.SH,SSE,华夏上证50ETF期权1602认沽2.35,10000.0,OP510050.SH,ETF期权,P,欧式,2.35,201602,20160224,0.0819,20151229,20160224,20160224,20160225,人民币元,0.0001
10000508.SH,SSE,华夏上证50ETF期权1602认购2.35,10000.0,OP510050.SH,ETF期权,C,欧式,2.35,201602,20160224,0.1307,20151229,20160224,20160224,20160225,人民币元,0.0001
10000507.SH,SSE,华夏上证50ETF期权1602认购2.30,10000.0,OP510050.SH,ETF期权,C,欧式,2.3,201602,20160224,0.1631,20151229,20160224,20160224,20160225,人民币元,0.0001
10000462.SH,SSE,华夏上证50ETF期权1511认沽2.50,10000.0,OP510050.SH,ETF期权,P,欧式,2.5,201511,20151125,0.1397,20151105,20151125,20151125,20151126,人民币元,0.0001
10000465.SH,SSE,华夏上证50ETF期权1606认沽2.45,10000.0,OP510050.SH,ETF期权,P,欧式,2.45,201606,20160622,0.2722,20151105,20160622,20160622,20160623,人民币元,0.0001
10000466.SH,SSE,华夏上证50ETF期权1606认沽2.50,10000.0,OP510050.SH,ETF期权,P,欧式,2.5,201606,20160622,0.3007,20151105,20160622,20160622,20160623,人民币元,0.0001
10000461.SH,SSE,华夏上证50ETF期权1511认购2.50,10000.0,OP510050.SH,ETF期权,C,欧式,2.5,201511,20151125,0.0126,20151105,20151125,20151125,20151126,人民币元,0.0001
10000464.SH,SSE,华夏上证50ETF期权1606认购2.50,10000.0,OP510050.SH,ETF期权,C,欧式,2.5,201606,20160622,0.1179,20151105,20160622,20160622,20160623,人民币元,0.0001
10000463.SH,SSE,华夏上证50ETF期权1606认购2.45,10000.0,OP510050.SH,ETF期权,C,欧式,2.45,201606,20160622,0.1387,20151105,20160622,20160622,20160623,人民币元,0.0001
10000469.SH,SSE,华夏上证50ETF期权1606认购2.55,10000.0,OP510050.SH,ETF期权,C,欧式,2.55,201606,20160622,0.121,20151106,20160622,20160622,20160623,人民币元,0.0001
10000467.SH,SSE,华夏上证50ETF期权1511认购2.55,10000.0,OP510050.SH,ETF期权,C,欧式,2.55,201511,20151125,0.0207,20151106,20151125,20151125,20151126,人民币元,0.0001
10000470.SH,SSE,华夏上证50ETF期权1606认沽2.55,10000.0,OP510050.SH,ETF期权,P,欧式,2.55,201606,20160622,0.2904,20151106,20160622,20160622,20160623,人民币元,0.0001
10000468.SH,SSE,华夏上证50ETF期权1511认沽2.55,10000.0,OP510050.SH,ETF期权,P,欧式,2.55,201511,20151125,0.1443,20151106,20151125,20151125,20151126,人民币元,0.0001
10000474.SH,SSE,华夏上证50ETF期权1606认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201606,20160622,0.2912,20151109,20160622,20160622,20160623,人民币元,0.0001
10000472.SH,SSE,华夏上证50ETF期权1511认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201511,20151125,0.138,20151109,20151125,20151125,20151126,人民币元,0.0001
10000471.SH,SSE,华夏上证50ETF期权1511认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201511,20151125,0.0281,20151109,20151125,20151125,20151126,人民币元,0.0001
10000473.SH,SSE,华夏上证50ETF期权1606认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201606,20160622,0.1304,20151109,20160622,20160622,20160623,人民币元,0.0001
10000454.SH,SSE,华夏上证50ETF期权1606认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201606,20160622,0.1848,20151029,20160622,20160622,20160623,人民币元,0.0001
10000458.SH,SSE,华夏上证50ETF期权1606认沽2.40,10000.0,OP510050.SH,ETF期权,P,欧式,2.4,201606,20160622,0.293,20151029,20160622,20160622,20160623,人民币元,0.0001
10000450.SH,SSE,华夏上证50ETF期权1606认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201606,20160622,0.2108,20151029,20160622,20160622,20160623,人民币元,0.0001
10000457.SH,SSE,华夏上证50ETF期权1606认沽2.35,10000.0,OP510050.SH,ETF期权,P,欧式,2.35,201606,20160622,0.2669,20151029,20160622,20160622,20160623,人民币元,0.0001
10000452.SH,SSE,华夏上证50ETF期权1606认购2.35,10000.0,OP510050.SH,ETF期权,C,欧式,2.35,201606,20160622,0.1695,20151029,20160622,20160622,20160623,人民币元,0.0001
10000451.SH,SSE,华夏上证50ETF期权1606认购2.30,10000.0,OP510050.SH,ETF期权,C,欧式,2.3,201606,20160622,0.1923,20151029,20160622,20160622,20160623,人民币元,0.0001
10000449.SH,SSE,华夏上证50ETF期权1606认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201606,20160622,0.2332,20151029,20160622,20160622,20160623,人民币元,0.0001
10000455.SH,SSE,华夏上证50ETF期权1606认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201606,20160622,0.2051,20151029,20160622,20160622,20160623,人民币元,0.0001
10000453.SH,SSE,华夏上证50ETF期权1606认购2.40,10000.0,OP510050.SH,ETF期权,C,欧式,2.4,201606,20160622,0.1479,20151029,20160622,20160622,20160623,人民币元,0.0001
10000456.SH,SSE,华夏上证50ETF期权1606认沽2.30,10000.0,OP510050.SH,ETF期权,P,欧式,2.3,201606,20160622,0.2378,20151029,20160622,20160622,20160623,人民币元,0.0001
10000495.SH,SSE,华夏上证50ETF期权1601认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201601,20160127,0.0323,20151222,20160127,20160127,20160128,人民币元,0.0001
10000496.SH,SSE,华夏上证50ETF期权1601认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201601,20160127,0.1642,20151222,20160127,20160127,20160128,人民币元,0.0001
10000532.SH,SSE,华夏上证50ETF期权1601认沽2.00,10000.0,OP510050.SH,ETF期权,P,欧式,2.0,201601,20160127,0.0272,20160114,20160127,20160127,20160128,人民币元,0.0001
10000531.SH,SSE,华夏上证50ETF期权1601认购2.00,10000.0,OP510050.SH,ETF期权,C,欧式,2.0,201601,20160127,0.1343,20160114,20160127,20160127,20160128,人民币元,0.0001
10000535.SH,SSE,华夏上证50ETF期权1606认购2.00,10000.0,OP510050.SH,ETF期权,C,欧式,2.0,201606,20160622,0.2187,20160114,20160622,20160622,20160623,人民币元,0.0001
10000536.SH,SSE,华夏上证50ETF期权1606认沽2.00,10000.0,OP510050.SH,ETF期权,P,欧式,2.0,201606,20160622,0.1659,20160114,20160622,20160622,20160623,人民币元,0.0001
10000533.SH,SSE,华夏上证50ETF期权1602认购2.00,10000.0,OP510050.SH,ETF期权,C,欧式,2.0,201602,20160224,0.1606,20160114,20160224,20160224,20160225,人民币元,0.0001
10000534.SH,SSE,华夏上证50ETF期权1602认沽2.00,10000.0,OP510050.SH,ETF期权,P,欧式,2.0,201602,20160224,0.0666,20160114,20160224,20160224,20160225,人民币元,0.0001
10000539.SH,SSE,华夏上证50ETF期权1602认购1.95,10000.0,OP510050.SH,ETF期权,C,欧式,1.95,201602,20160224,0.1577,20160118,20160224,20160224,20160225,人民币元,0.0001
10000538.SH,SSE,华夏上证50ETF期权1601认沽1.95,10000.0,OP510050.SH,ETF期权,P,欧式,1.95,201601,20160127,0.015,20160118,20160127,20160127,20160128,人民币元,0.0001
10000540.SH,SSE,华夏上证50ETF期权1602认沽1.95,10000.0,OP510050.SH,ETF期权,P,欧式,1.95,201602,20160224,0.0625,20160118,20160224,20160224,20160225,人民币元,0.0001
10000541.SH,SSE,华夏上证50ETF期权1606认购1.95,10000.0,OP510050.SH,ETF期权,C,欧式,1.95,201606,20160622,0.2219,20160118,20160622,20160622,20160623,人民币元,0.0001
10000537.SH,SSE,华夏上证50ETF期权1601认购1.95,10000.0,OP510050.SH,ETF期权,C,欧式,1.95,201601,20160127,0.1373,20160118,20160127,20160127,20160128,人民币元,0.0001
10000542.SH,SSE,华夏上证50ETF期权1606认沽1.95,10000.0,OP510050.SH,ETF期权,P,欧式,1.95,201606,20160622,0.1809,20160118,20160622,20160622,20160623,人民币元,0.0001
10000523.SH,SSE,华夏上证50ETF期权1606认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201606,20160622,0.1805,20160108,20160622,20160622,20160623,人民币元,0.0001
10000520.SH,SSE,华夏上证50ETF期权1602认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,201602,20160224,0.0938,20160108,20160224,20160224,20160225,人民币元,0.0001
10000515.SH,SSE,华夏上证50ETF期权1601认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201601,20160127,0.1117,20160108,20160127,20160127,20160128,人民币元,0.0001
10000516.SH,SSE,华夏上证50ETF期权1601认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,201601,20160127,0.0807,20160108,20160127,20160127,20160128,人民币元,0.0001
10000518.SH,SSE,华夏上证50ETF期权1601认沽2.15,10000.0,OP510050.SH,ETF期权,P,欧式,2.15,201601,20160127,0.0735,20160108,20160127,20160127,20160128,人民币元,0.0001
10000517.SH,SSE,华夏上证50ETF期权1601认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201601,20160127,0.0525,20160108,20160127,20160127,20160128,人民币元,0.0001
10000524.SH,SSE,华夏上证50ETF期权1606认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201606,20160622,0.2243,20160108,20160622,20160622,20160623,人民币元,0.0001
10000522.SH,SSE,华夏上证50ETF期权1602认沽2.15,10000.0,OP510050.SH,ETF期权,P,欧式,2.15,201602,20160224,0.1239,20160108,20160224,20160224,20160225,人民币元,0.0001
10000521.SH,SSE,华夏上证50ETF期权1602认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201602,20160224,0.1008,20160108,20160224,20160224,20160225,人民币元,0.0001
10000519.SH,SSE,华夏上证50ETF期权1602认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201602,20160224,0.1241,20160108,20160224,20160224,20160225,人民币元,0.0001
10000511.SH,SSE,华夏上证50ETF期权1602认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201602,20160224,0.1328,20160105,20160224,20160224,20160225,人民币元,0.0001
10000513.SH,SSE,华夏上证50ETF期权1602认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201602,20160224,0.081,20160105,20160224,20160224,20160225,人民币元,0.0001
